Date,Mkt-RF,SMB,HML,RF,r15-r11,umd,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,Mach ,ElcEq,Autos,Aero ,Ships,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Comps,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other,1_2,1_4,1_5,1_6,1_7,1_8,1_9,1_high,2_low,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_high,3_low,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_high,4_low,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_high,5_low,5_2,5_3,5_4,5_5,5_6,5_7,5_8,5_9,5_high,6_low,6_2,6_3,6_4,6_5,6_6,6_7,6_8,6_9,6_high,7_low,7_2,7_3,7_4,7_5,7_6,7_7,7_8,7_9,8_low,8_2,8_3,8_4,8_5,8_6,8_7,8_8,8_9,8_high,9_low,9_2,9_3,9_4,9_5,9_6,9_7,9_8,9_high,10_low,10_2,10_3,10_4,10_5,10_6,10_7,yield10y,yield1y,trm10y_1y,aaa,baa,DEF,rrel,trm10y_3m,PE
2016-07,3.95,2.49,-1.31,0.02,-1.3384,-3.7299999999999995,3.62,0.16,-2.89,1.84,-2.77,4.75,6.45,7.78,2.63,1.84,5.08,6.61,4.33,4.96,9.73,6.29,4.8,13.59,6.53,5.18,8.84,4.06,5.15,4.47,20.94,-2.85,-0.19,2.37,5.08,7.3,8.7,8.89,5.24,2.07,4.92,5.4,3.44,3.85,2.22,4.84,0.65,5.14,7.17,-0.58,1.1194,5.855,4.9338,6.1355,4.5739,3.2958,4.9614,6.3409,5.4086,6.8521,6.5816,7.4726,7.4932,7.7958,5.6042,5.6797,4.6419,6.7367,11.9898,8.9368,7.5468,5.9458,3.573,6.666,5.3318,4.5667,8.1126,5.6307,4.4104,8.7867,5.2471,7.0888,7.781,5.2037,2.402,6.3881,4.98,9.6174,10.3712,4.8109,6.6487,4.9081,4.8156,6.9694,4.4956,6.5151,8.2292,-1.9953,8.3868,5.5151,5.5277,3.746,6.8971,7.7099,1.9032,4.0141,5.2921,11.0955,7.5217,5.5173,3.6377,5.4799,3.227,3.0606,2.1807,1.7438,5.915,4.1159,4.9276,5.7987,1.34,3.3108,2.9591,2.0542,4.4087,6.1669,10.2011,4.3016,6.153,2.4084,5.9673,5.7736,3.1244,2.9342,3.832,2.7608,3.4547,7.7852,4.3683,2.8288,2.3403,-0.7437,-0.3241,,,,3.28,4.22,-0.94,,,
2016-08,0.49,1.16,3.16,0.02,1.9082,-6.03,-0.09,-0.2,-1.4,-0.88,-1.2,1.58,0.84,0.29,1.32,1.32,0.12,-3.44,2.49,3.9,1.65,1.21,0.33,-7.52,3.85,0.18,-0.34,0.11,3.06,-8.17,-4.52,1.49,-3.9,-3.59,-4.14,1.31,3.04,2.82,-0.3,1.68,6.43,1.11,-1.0,-1.69,-0.2,6.21,1.77,-0.29,5.56,2.77,1.5257,-0.9934,4.7763,3.305,2.8108,4.4193,4.0925,1.4995,0.4121,7.1441,1.0955,7.0679,5.5674,3.7557,5.3768,3.5358,5.289,0.6453,-0.8653,-2.3058,1.5831,-1.4552,1.4198,1.1694,3.8695,3.4395,5.3922,-1.7197,2.82,-0.4389,7.8662,3.6698,2.1492,3.4793,3.2788,2.2185,4.7888,5.081,0.8532,-2.5235,2.4543,-0.8785,3.2259,3.4623,5.1586,4.6668,2.1953,1.847,0.1897,-2.184,6.1722,2.1658,4.4956,3.4684,-2.0582,1.626,3.1479,-2.9122,-0.5791,0.8559,-0.3064,-2.2753,-2.1944,4.4219,-2.1585,-0.2323,1.2795,2.2684,1.1366,2.2103,2.1907,4.6265,0.2375,-0.6015,-0.319,6.8793,9.7708,-2.106,0.3133,1.4968,0.2378,0.9207,0.7689,-1.144,2.2882,1.216,-1.9785,1.1478,-1.3179,0.1639,0.7469,-1.4306,3.3688,,,,3.32,4.24,-0.9200000000000004,,,
2016-09,0.25,2.13,-1.22,0.02,-1.5537,-1.7000000000000002,-4.08,-3.12,-2.22,1.65,-2.76,-3.98,6.37,-3.64,0.05,-6.81,1.45,0.27,-1.73,-2.86,-4.84,-2.58,-2.18,2.44,2.6,1.6,-0.24,-0.61,-0.29,1.98,7.68,2.83,1.76,0.73,-0.41,0.78,3.65,4.9,1.84,-1.52,3.14,2.88,-2.58,-0.14,-2.24,-2.19,0.28,-1.9,-1.21,-3.68,17.7819,3.7676,10.3769,5.5639,4.3084,4.2276,2.4049,0.8093,16.9386,7.9835,3.2192,2.3881,0.8411,3.8408,0.4985,3.6402,1.3862,2.9048,12.142,0.8117,1.3163,0.9841,2.5325,0.9578,-1.0075,0.8861,2.6815,2.2978,5.1535,2.7544,1.2465,1.8067,-0.0182,0.8571,2.113,1.5479,-1.4059,1.5193,3.37,-4.3752,-0.7533,0.7476,1.5728,-0.3341,1.2272,2.2096,-0.246,6.116,-1.97,0.6582,0.0373,2.4478,-0.2777,1.2137,-0.047,2.1146,1.7419,0.7987,1.4468,-1.9951,0.9351,0.6096,1.7475,-0.0766,0.5808,-1.8438,-0.6166,0.9675,-1.6467,-1.4982,-0.1921,1.4731,0.75,1.2018,0.1954,-0.7096,-1.1408,0.3977,0.7195,3.1256,0.963,0.8251,0.6386,1.7345,1.9593,3.7116,-0.3558,1.809,0.203,-0.2963,1.6125,0.1058,-5.4046,1.63,0.59,1.04,3.41,4.31,-0.8999999999999995,0.13763708698526692,1.3399999999999999,
2016-10,-2.02,-4.4,4.12,0.02,5.1922,3.4899999999999993,-2.01,-0.1,-0.3,-1.63,4.61,0.8,6.47,-8.22,-2.92,-5.4,-8.12,-7.43,-1.91,-4.58,-7.35,-3.77,-4.16,-2.98,-4.12,-5.53,-3.28,2.63,-3.09,3.13,-8.67,-2.8,-0.59,-2.76,-0.96,-0.55,-2.4,-1.1,-5.55,-5.86,-3.92,-0.62,-8.08,-3.55,-1.92,3.29,-1.05,-5.88,-0.59,-0.58,-12.3238,-14.2382,-12.5133,-7.2088,-6.1248,-3.84,-1.8078,-5.8187,-9.1662,-10.7583,-9.9056,-6.5013,-4.8228,-5.4043,-3.7837,-1.9647,-2.686,-3.7724,-14.5884,-7.4435,-5.4684,-9.2427,-3.9183,-5.7617,-2.9932,0.0676,1.1072,-4.7694,-9.4298,-6.8755,-8.2996,-4.18,-6.8148,-5.8002,-4.8551,-2.8712,-6.2289,-10.3844,-6.8726,-5.3424,-5.5763,-5.0725,-3.908,-5.0346,-2.143,-2.5702,-1.5771,-3.9689,-5.3777,-2.7845,-5.8904,-2.3814,-2.262,-0.7472,-1.9493,-4.1303,-4.9854,-5.6423,-4.4726,-4.6278,-2.005,-5.2932,-0.7468,-0.8953,0.5553,-3.3612,-4.8547,-3.3818,-2.3787,0.3084,-1.7231,0.1339,-2.586,-2.1353,-2.6247,2.8975,-2.0486,-6.6533,-2.7158,-1.5133,-6.2145,-2.5241,-1.1049,0.0571,0.1971,-7.9337,-2.6205,-0.9523,0.0868,-3.6197,-0.3368,-3.4082,0.6309,,,,3.51,4.38,-0.8700000000000001,,,
2016-11,4.86,5.68,8.2,0.01,5.790899999999999,-1.1599999999999993,2.11,-5.65,-3.94,-5.75,-5.11,9.02,3.02,8.33,-4.21,1.27,-1.03,3.19,7.57,6.76,7.97,10.66,8.86,21.36,12.53,9.48,6.89,8.35,15.06,19.45,20.79,9.32,-2.82,6.44,11.27,-0.4,1.81,2.6,2.2,4.36,3.66,12.75,9.67,2.88,8.48,13.33,10.92,7.38,15.39,8.08,5.8985,5.4162,11.5525,13.9643,9.4991,11.0397,11.8438,12.7852,6.3458,8.542,10.2021,12.0961,12.5504,14.7731,14.1354,17.7458,13.065,18.2643,3.7768,12.1997,11.7372,9.1982,12.3025,14.8304,16.8258,14.5899,13.9975,12.4434,14.0524,7.691,11.1445,9.63,10.927,13.8955,15.6996,17.0492,15.0671,17.9983,5.7858,10.3953,9.7636,8.8194,10.9854,12.2598,17.1924,16.1843,15.0519,14.4091,6.5083,3.7809,9.5433,7.137,9.7785,7.9291,9.4253,10.9498,18.4031,20.2646,5.3273,6.8543,7.6811,9.4045,9.656,9.4662,8.4442,10.5648,15.7998,0.3924,3.5199,6.0759,6.4775,6.1667,4.3611,4.4452,6.1852,16.3073,13.7097,3.9249,0.3851,10.5572,10.6706,7.1071,11.5012,-0.0174,7.4001,16.6715,2.0658,-0.8449,1.5335,4.2941,-0.0042,5.5489,7.4339,,,,3.86,4.71,-0.8500000000000001,,,
2016-12,1.81,0.11,3.56,0.03,4.9888,-0.36,3.31,5.51,2.5,3.03,5.42,-7.34,-2.61,2.68,1.48,-0.71,3.08,0.25,0.36,1.06,1.69,0.1,0.23,-2.26,-0.16,-0.73,4.19,1.43,1.4,-2.8,-9.65,2.17,3.64,4.77,2.87,-0.15,-0.22,2.91,0.98,2.56,-0.78,0.87,2.21,-0.95,0.62,4.82,1.8,3.57,3.21,3.25,-4.4642,1.1863,0.6107,3.8158,5.9252,8.0073,4.7953,4.0286,2.9354,3.1554,3.7637,6.3431,1.0521,4.1891,7.2687,9.618,4.4353,3.5931,-6.9991,3.8346,-0.6615,1.9757,1.786,3.9629,4.686,7.6576,5.0808,4.6509,-3.5952,-1.671,2.4786,1.3171,0.9535,2.8366,2.6618,3.3456,4.7106,-1.4862,-2.6071,0.3919,1.6948,3.39,1.8398,1.2164,3.0759,2.1488,5.5163,-2.5101,1.1996,1.9378,1.4005,-0.3324,2.0978,0.6522,2.4098,0.5203,-0.0414,2.3005,-0.5821,1.5147,1.6526,-0.6561,3.491,1.3449,2.3973,2.8584,-0.4162,-1.9142,0.5535,-1.3321,1.1981,-0.5447,2.3934,2.9455,-3.2014,3.8111,2.9164,-0.7424,-0.1093,3.9338,-0.5326,1.0243,-0.1534,4.1418,4.0869,4.957,1.6567,1.5295,1.8138,0.5067,0.4687,4.8462,4.4662,2.49,0.87,1.62,4.06,4.83,-0.7700000000000005,0.32650010003208374,1.9800000000000002,
2017-01,1.94,-1.16,-2.73,0.04,-2.6310000000000002,0.020000000000000018,5.6,0.99,-0.26,-0.98,5.65,0.38,5.66,1.67,2.71,0.44,5.65,1.19,3.84,2.57,5.6,3.11,4.84,3.7,4.7,4.08,5.26,1.91,2.96,12.92,-5.32,-4.37,1.08,2.88,3.26,5.67,3.31,2.45,6.52,1.66,4.99,1.73,2.02,0.92,0.7,0.29,0.83,1.08,1.24,-1.05,1.726,-7.0906,2.0814,-0.0745,-2.4816,-0.2269,1.4738,-2.0073,3.1798,3.2488,-2.5919,-5.1848,1.5081,-3.2032,-2.3526,-2.0398,-3.7574,5.0122,2.5397,-1.4844,0.1706,2.0479,-1.2297,1.2902,-2.5808,-2.6812,-1.5202,-0.4386,5.9146,1.075,0.6027,3.4097,0.4902,-2.2894,1.1543,-2.9223,0.1886,2.9336,5.2051,1.3054,1.5788,1.038,-1.7944,1.3933,0.3192,-0.7675,1.8405,-0.1892,1.2765,2.2163,2.159,2.8912,1.1857,5.7639,-1.0188,1.29,0.9448,-1.785,5.2048,2.9822,5.9285,3.9027,1.9071,0.4098,2.0874,0.9163,-0.7689,4.787,0.9405,2.6471,2.9112,0.9793,3.123,0.8911,4.7273,2.4364,3.6871,4.1669,5.0773,3.8478,1.3451,4.8671,1.4249,0.5342,2.5597,0.4703,2.0751,4.8107,2.4639,2.2364,-2.7618,-1.5813,1.7589,,,,3.92,4.66,-0.7400000000000002,,,
2017-02,3.57,-2.05,-1.66,0.04,-3.0532000000000004,-2.66,3.96,1.73,0.81,6.17,7.97,6.04,-0.18,-0.2,4.87,3.0,4.19,7.47,3.13,-0.08,4.01,2.06,2.26,9.19,2.19,2.27,0.86,6.73,1.7,-8.49,-9.39,-2.36,4.05,0.13,0.2,3.38,7.52,7.2,4.66,4.05,0.06,2.6,2.61,2.85,2.39,5.22,3.51,5.58,3.66,3.62,4.3122,2.3586,4.0012,5.5199,-0.0344,1.1812,-0.3923,-2.2741,4.1254,2.1601,4.3587,-1.3135,-0.5649,1.2799,1.7968,-0.5901,-0.6652,-4.2161,10.2373,0.7724,3.4577,-0.1776,-0.425,3.9564,2.0316,2.3389,2.7442,-0.4137,9.3921,1.3732,0.7018,0.2975,0.1783,-1.0631,-1.4103,2.2993,2.0077,-0.9463,2.9656,3.9674,-1.1798,1.4854,3.8059,1.4068,1.6389,2.0829,-1.3722,-8.0205,3.1716,5.8018,4.3658,1.7113,-0.3752,0.9531,-0.9758,2.4309,3.2654,1.3054,6.4199,2.9912,1.9501,2.7782,0.8122,1.8314,1.8149,1.4818,1.4041,1.3221,4.9507,4.0903,1.2169,4.2784,4.2214,1.8283,2.0996,3.8688,4.423,2.0656,4.8095,0.5992,3.0488,3.332,1.4899,5.064,0.701,-0.4259,4.1457,6.2393,3.7282,2.9208,5.7629,-0.5583,3.1542,,,,3.95,4.64,-0.6899999999999995,,,
2017-03,0.17,1.13,-3.37,0.03,-3.0271,2.27,-0.43,-0.82,3.94,0.92,1.06,1.95,6.32,1.22,-0.31,0.48,2.5,-0.37,2.19,0.39,1.29,1.71,3.53,-6.14,1.44,0.54,-0.5,-1.63,-4.16,-1.78,5.53,-1.24,0.32,1.05,2.08,1.77,0.61,3.43,0.74,0.63,-1.09,-2.77,-1.1,0.82,2.79,-2.86,-1.05,0.95,-2.07,-1.85,0.108,4.5412,4.1631,8.1029,1.3216,1.0316,2.6122,-1.6728,-3.2025,6.3705,4.061,3.6415,-1.1903,0.0706,-0.5672,1.5876,1.2839,-4.0932,4.7029,2.35,4.531,1.2649,1.4195,-1.6306,-1.7715,-1.0136,-1.1897,-6.4701,4.7,2.6241,-1.7412,-0.7644,-2.3322,-0.425,-1.3314,0.7271,-0.7992,0.7873,3.3502,2.6052,-0.8951,0.2603,0.4435,1.3093,-1.4596,-2.0561,-1.0384,-1.9656,1.1477,0.1336,1.6986,-2.148,-0.2084,2.497,-1.6061,1.726,-3.2154,-4.2193,0.6371,0.4755,1.2853,-1.0933,0.5221,0.3813,0.263,-0.6033,-3.7031,-0.7931,1.993,-0.1509,-0.1566,0.9672,0.3504,-0.9455,1.4384,-2.9609,-5.0076,0.0459,0.429,0.7377,1.5696,-0.0258,-2.6603,0.9016,2.3669,-1.8039,0.9083,2.6328,0.3464,0.1421,0.0367,-0.8867,-1.33,2.48,1.01,1.47,4.01,4.68,-0.6699999999999999,0.5294899820070337,1.74,
2017-04,1.09,0.72,-2.15,0.05,-1.3477999999999999,-1.26,3.08,0.63,0.68,1.94,-0.09,-4.23,3.66,-1.53,-0.31,-0.95,5.1,0.29,1.33,6.33,2.59,1.17,0.22,-0.5,3.88,-0.44,1.69,4.72,3.11,-2.17,-11.86,-2.61,0.38,0.02,1.75,3.98,1.97,-0.31,4.46,1.65,4.02,2.19,-3.34,3.4,4.35,-0.64,2.4,5.75,-0.35,-1.15,-0.0686,-1.1075,1.4251,1.0807,3.3712,1.169,-0.2991,-0.0727,12.7783,1.3011,1.0568,1.2915,1.9472,-1.0331,2.2634,2.688,2.1974,-1.7931,2.9586,2.5935,3.5483,2.3944,2.2709,2.568,1.4265,2.6721,1.5904,-1.8904,3.7572,5.6103,-3.1427,2.961,-0.0986,0.0619,-0.4075,1.8486,0.9856,0.7943,-1.497,1.7143,1.7756,1.6576,-0.0921,2.4891,2.2073,-0.1395,-0.5512,-5.3788,4.3014,1.8318,2.2799,-0.8751,2.6107,0.0746,-0.5145,-1.7637,-0.44,-10.52,3.7971,0.8592,1.8616,-0.0829,-0.0568,-0.7016,1.5178,-1.5431,-2.7567,1.9683,1.303,1.3549,2.4561,0.8621,0.3574,0.8606,-2.484,-0.8509,3.1533,2.2508,0.652,0.3714,1.2937,2.1901,-1.7914,1.9482,-0.3308,-0.8825,1.9814,1.9436,2.9866,1.2222,2.1772,-1.1906,-1.1557,,,,3.87,4.57,-0.7000000000000002,,,
2017-05,1.06,-2.55,-3.76,0.06,-2.9864,7.96,0.45,-0.08,5.84,4.34,6.18,4.55,2.67,-1.61,1.86,-2.22,2.18,-0.6,-0.56,3.45,1.75,-2.09,-2.9,-4.6,3.08,-2.06,-0.66,3.04,-2.16,-1.6,-5.09,-3.29,2.56,-1.56,-2.56,3.84,-0.86,6.44,3.55,2.63,2.77,2.74,2.47,0.54,7.02,-2.01,1.4,1.5,-1.39,-1.08,-2.6808,-5.1838,-5.4761,0.6283,-2.4164,-0.7226,-1.4746,-3.4872,5.9985,-6.2359,-5.321,-0.8723,2.7507,-6.5968,-2.2563,-4.6968,-2.4491,-7.8339,1.1377,2.9981,-0.8253,-2.6997,-1.3846,-1.0372,-3.9072,-3.475,-2.835,-6.1963,-2.0245,0.587,-1.4334,0.7098,-0.5825,-5.2723,-4.2431,-4.851,-2.7578,-8.325,2.6822,-0.9218,-3.778,-0.3191,-1.7956,1.119,-1.1974,-3.5033,-4.0344,-4.5809,0.718,3.2267,2.2864,-0.9208,-3.4982,-6.7858,-1.737,-1.8219,-3.2803,-6.7276,0.7768,1.822,0.0018,0.4354,-0.1169,-1.3815,0.2978,-3.2232,-1.1992,2.471,1.4102,-0.8666,-1.4129,0.72,0.9679,1.1441,1.0762,-2.6669,-3.8213,2.9118,4.4429,8.1837,-1.3925,2.0144,-1.6385,0.2222,-0.889,-4.3889,2.5161,3.0703,3.0037,0.4081,1.9706,-0.8928,-1.0209,,,,3.85,4.55,-0.6999999999999997,,,
2017-06,0.78,2.24,1.48,0.06,-1.3837000000000002,-3.9099999999999997,1.03,-4.29,-0.74,-1.14,-0.94,1.74,-0.36,3.0,-0.15,9.55,3.73,5.81,1.99,0.7,1.57,2.48,5.86,-0.22,-0.25,1.95,3.5,1.64,4.43,0.78,2.29,-0.06,-1.89,-2.22,4.85,-0.73,-2.56,-4.45,-0.77,1.48,3.71,3.44,0.21,-2.41,-2.45,6.64,3.71,3.11,6.34,1.56,10.8464,4.949,4.669,4.9855,3.8347,4.2771,3.2901,4.6283,1.9472,15.8593,14.9121,6.0917,3.4024,6.5663,3.4722,3.8881,3.9281,7.3152,6.3509,9.3648,4.9872,3.3572,4.6649,3.7244,4.1211,1.8819,2.0275,5.6072,5.6131,4.4304,0.6441,2.9981,2.563,2.1642,3.8764,2.68,3.9238,6.4546,3.3301,2.3144,0.155,3.5166,1.5357,2.774,-0.4066,3.7459,4.1566,-7.383,3.1011,1.911,0.6526,4.3334,1.7436,6.0632,0.8202,4.5862,6.3128,0.5788,-0.4578,3.9699,1.4709,2.0413,1.3801,2.8285,1.9616,4.406,2.699,1.1983,1.8317,0.9117,2.1847,0.1558,1.9586,2.4629,0.3571,3.3172,6.6603,-1.6101,-0.8257,1.3388,1.8305,0.557,-0.1747,0.7716,-0.6494,-2.8775,0.1876,-1.0557,-0.3477,0.5064,-1.5884,-0.5356,2.6368,2.19,1.2,0.99,3.68,4.37,-0.69,0.6933068292506702,1.21,
2017-07,1.87,-1.46,-0.22,0.07,-0.13280000000000003,2.0700000000000003,-0.82,1.33,2.65,1.25,-5.99,-5.01,6.31,2.88,1.86,1.22,-0.21,1.35,1.09,-4.24,2.21,0.61,-0.11,1.31,3.1,-0.03,-0.89,7.87,-3.05,7.72,12.9,1.98,2.98,5.27,0.32,4.17,2.17,3.75,1.24,-2.7,-1.11,-4.44,-0.91,0.98,-2.29,1.14,2.93,1.33,3.35,1.38,-1.6628,-1.9186,-0.6068,-1.3202,0.9105,-0.7984,-0.39,-0.9701,2.9154,-3.1126,-4.2852,-2.3349,-0.0928,-1.1951,-0.8163,-1.6919,2.0985,-1.809,-4.5039,0.1502,0.2001,2.6467,-0.8237,1.2239,0.1978,3.312,1.8704,0.5167,1.4865,0.5456,1.5769,-2.4959,1.3432,1.6724,2.1187,0.5797,4.0363,1.2469,3.6916,0.8241,2.6312,-0.1337,1.6853,1.4686,0.8823,0.3134,-0.5184,-0.8795,-0.7417,0.961,-0.4772,0.6347,1.7481,1.4292,0.2479,-0.5087,3.4475,6.8063,2.8081,0.7248,1.1113,2.1882,1.6785,-1.4988,4.5211,1.9915,0.5944,2.4796,0.8191,0.1709,2.0502,2.1513,0.4362,0.7147,5.3846,2.7651,2.4336,0.4862,1.2919,4.3436,3.5566,1.5094,-0.0514,2.5353,1.6761,1.8182,2.5556,3.1902,2.4386,1.3987,2.1736,1.1901,3.266,,,,3.7,4.39,-0.6899999999999995,,,
2017-08,0.16,-1.65,-2.07,0.09,-1.6913,3.3600000000000003,0.17,-4.74,0.33,1.03,-0.87,-9.67,-0.8,-5.42,0.35,-5.21,0.2,3.4,1.61,-1.79,1.25,-1.07,0.16,1.65,-1.71,-2.71,1.82,2.12,0.38,0.43,-0.39,-5.15,2.2,-2.64,2.6,1.43,2.56,5.94,4.54,1.12,-0.3,0.67,-4.3,-1.76,1.44,-1.35,-0.47,-1.93,-1.87,1.45,-7.6889,-5.8818,-5.5715,-0.7072,1.4761,-2.4982,-0.696,-1.5506,-4.9569,5.6737,3.7936,-0.2187,1.6572,-3.5962,-0.641,-4.9066,-0.9647,-2.7223,-3.1211,-2.2058,-4.0928,-0.1406,-2.833,-0.7029,-3.6706,3.299,-4.3686,1.9578,2.2346,-0.512,-0.267,-2.1313,-2.1312,-0.9457,-7.8021,-3.7164,-7.3468,-3.7101,2.666,0.6614,-4.5601,-1.6268,-1.5706,-1.0847,-1.1922,-2.9562,-2.4332,-0.9734,1.4477,-0.8044,-2.5837,0.7949,-3.9691,-0.9248,1.6352,0.2672,-4.7968,-3.5106,-0.9429,3.5647,0.2943,-2.4779,2.7375,-1.7469,-2.7558,-2.9285,-2.6199,0.2881,1.1701,1.4219,0.0192,-0.8043,-1.0246,-2.5197,1.9296,-2.2379,-5.4416,0.0444,0.3265,-1.9631,-4.9321,-0.954,-0.8429,0.4651,-1.9058,-3.9665,0.4423,4.5292,-0.1026,1.1845,1.2825,-1.7834,0.7688,,,,3.63,4.31,-0.6799999999999997,,,
2017-09,2.51,4.45,3.09,0.09,2.851499999999999,-2.76,2.63,0.8,-0.42,-2.91,-2.04,-0.22,4.16,3.0,-0.13,1.12,1.25,2.45,6.68,6.54,0.13,7.81,7.28,3.72,9.08,5.58,7.61,2.51,7.88,-1.74,1.29,11.07,-1.97,-1.67,3.25,0.58,3.73,-0.22,3.1,2.68,2.02,6.33,4.69,2.75,0.44,6.2,2.11,2.26,6.68,0.79,9.2463,2.3755,5.4086,13.0234,14.6433,7.8458,9.5238,10.0353,8.7604,4.185,8.7456,4.4157,11.2732,9.6739,9.2479,8.7508,8.2317,8.8461,6.2595,9.9783,3.7617,8.6398,7.3414,11.986,7.9842,7.5455,11.0347,3.3758,2.7924,4.1677,6.8665,5.8555,9.5658,7.8414,11.7184,10.6666,8.2605,2.6229,4.3068,4.6029,3.848,7.6801,6.9608,5.5316,7.7172,9.6576,7.8723,5.7234,-0.8584,2.9873,3.3013,5.3629,6.8625,7.3112,6.7279,3.4398,7.0992,0.3127,1.7473,3.1407,3.5328,2.4118,5.1752,4.8704,6.6443,5.1768,5.9646,2.8319,3.7691,2.9076,5.7654,5.5028,2.5324,2.0579,0.7126,2.7008,11.6385,0.8417,0.7456,5.386,3.9775,3.0151,1.1137,-1.5086,4.3093,3.356,2.3323,-0.3706,0.7957,0.783,2.7886,5.2703,0.4658,2.2,1.28,0.9200000000000002,3.63,4.3,-0.6699999999999999,0.6082665004312364,1.1700000000000002,
2017-10,2.25,-1.93,0.23,0.09,0.6918,8.83,1.7,0.19,1.59,1.33,-2.81,-5.34,2.81,-1.87,-2.78,3.01,3.98,-3.41,5.63,2.63,5.41,2.76,9.3,2.23,5.58,4.64,2.25,1.88,2.24,3.06,2.2,0.43,3.07,-5.68,0.13,6.29,1.99,8.98,5.32,4.69,3.2,-1.89,-0.77,3.3,3.86,3.25,4.53,3.21,2.19,-1.29,-0.806,1.2831,0.0815,-0.6627,-0.353,-1.9434,1.5166,0.4137,-6.798,-2.0721,-0.6739,-4.2351,3.3108,5.1078,2.2149,-1.3039,0.5404,1.9499,-1.3829,1.9452,-2.2865,1.3322,1.0078,0.438,1.9627,1.4554,-1.5444,1.7195,-0.2713,0.0592,2.6276,2.7923,0.3616,-0.3686,-2.2304,-0.6501,1.5894,0.9876,3.9041,1.9002,-1.22,0.1516,-0.6879,-0.0143,-2.3514,0.8599,3.7526,7.3867,4.2967,0.5649,3.5424,2.8859,4.4067,1.5389,0.9848,2.4667,0.3027,6.4782,2.1237,4.3031,5.1268,3.2195,4.3704,0.3699,-0.1453,-1.1261,0.3394,2.2548,2.4263,2.7656,3.076,3.738,-1.923,-2.8629,3.6828,4.3471,1.111,1.2004,1.5332,1.7665,-0.7537,2.5475,2.0461,2.4643,1.2734,4.2608,3.32,6.1788,0.1012,1.4478,6.5609,-1.7851,-0.8415,,,,3.6,4.32,-0.7200000000000002,,,
2017-11,3.12,-0.56,-0.05,0.08,9.999999999976694e-05,-7.48,-1.56,6.38,1.86,4.41,1.42,7.28,3.01,11.7,4.93,7.44,4.54,1.96,2.23,2.49,7.56,5.49,9.07,-1.38,2.21,0.56,0.65,4.13,3.45,0.06,8.98,2.93,2.42,3.76,1.39,0.15,4.5,2.13,1.78,5.6,-0.49,6.72,3.69,9.42,5.62,2.94,5.24,1.93,5.8,1.52,-0.2044,3.0658,2.702,3.5382,3.9163,3.0248,2.9124,2.8096,7.7569,-3.1915,3.8103,6.9373,1.7654,2.6344,1.8646,1.0063,4.6131,6.9389,3.1544,2.7035,3.5109,0.8167,1.7047,-1.1739,1.7775,2.0628,4.3531,2.7352,3.6847,0.0526,4.4529,3.9042,5.3539,2.8064,2.2461,3.4848,-0.9863,-1.7497,3.9809,0.2221,4.3518,4.1639,4.8916,-0.7257,3.8492,2.4669,3.0823,6.6054,8.0791,2.4437,3.6626,2.9837,2.3504,6.2428,2.847,4.1401,4.0309,2.4698,2.3077,4.8079,3.0464,1.6336,3.4696,5.147,4.7909,0.2542,5.2289,5.1291,5.783,5.0877,7.0201,2.7715,7.0255,3.2051,3.9142,6.0845,5.1378,3.9448,3.6454,3.2377,0.2626,4.018,1.631,0.59,4.4939,0.1139,3.8911,2.3623,2.6695,2.1287,5.093,5.0492,0.7194,,,,3.57,4.27,-0.6999999999999997,,,
